Dates;CAC40;MICHELIN;LOREAL;SAFRAN;SODEXO;VIVENDI
14/09/2016;4370.26;94.35;164.9;63.78;101.35;17.145
15/09/2016;4373.22;95.33;166;63.39;102.3;17.055
16/09/2016;4332.45;94.33;164.6;63.04;101.9;17.105
19/09/2016;4394.19;95.4;166.6;64.01;104.4;17.385
20/09/2016;4388.6;95.74;166.35;63.65;104.45;17.485
21/09/2016;4409.55;96.09;166.1;64.32;104.3;17.52
22/09/2016;4509.82;97.23;169.7;65.6;104.8;17.96
23/09/2016;4488.69;97.46;169;65.04;105.35;17.98
26/09/2016;4407.85;96.29;166.65;63.39;103.75;17.7
27/09/2016;4398.68;97.39;167.55;63.1;104.5;17.625
28/09/2016;4432.45;99.23;168.45;63.83;105.2;17.8
29/09/2016;4443.84;98.08;167.65;63.74;105.75;17.925
30/09/2016;4448.26;98.46;168.1;64;106;17.95
03/10/2016;4453.56;98.29;168.25;64.42;107.25;17.655
04/10/2016;4503.09;99.01;170.35;66.48;107.7;18.08
05/10/2016;4489.95;98.81;166.2;65.9;105.2;18.12
06/10/2016;4480.1;98.58;164.75;66.5;105;18.095
07/10/2016;4449.91;97.92;163.25;65.7;102.15;18.08
10/10/2016;4497.26;98.69;164.7;65.69;103.3;18.405
11/10/2016;4471.74;97.66;164.05;63.83;103.35;18.195
12/10/2016;4452.24;97.64;163.55;63.22;103.1;18.245
13/10/2016;4405.17;96.68;162.75;62.15;101.6;18.07
14/10/2016;4470.92;96.86;167.9;62.74;103;18.255
17/10/2016;4450.23;96.37;166.35;62.97;102.7;18.085
18/10/2016;4508.91;96.36;168.5;63.4;105.25;18.35
19/10/2016;4520.3;96.27;168.3;64.68;105.6;18.465
20/10/2016;4540.12;97.12;167.55;64.57;105.75;18.47
21/10/2016;4536.07;97.59;167.2;64.38;105.8;18.615
24/10/2016;4552.58;98.79;166.35;64.07;104.9;18.54
25/10/2016;4540.84;98.93;165.65;62.75;104;18.26
26/10/2016;4534.59;98.93;165.35;63.3;102.85;18.235
27/10/2016;4533.57;97.95;165.8;63.7;103.45;18.42
28/10/2016;4548.58;98.44;166;63.15;103.85;18.395
31/10/2016;4509.26;98.63;163.05;62.63;105.8;18.42
01/11/2016;4470.28;97.58;163.1;62.19;104.65;18.35
02/11/2016;4414.67;96.62;161.6;60.98;103.65;18.205
03/11/2016;4411.68;95.61;161.6;60.28;102.45;18.295
04/11/2016;4377.46;94.86;165.1;60.06;100.9;18.095
07/11/2016;4461.21;96.45;165.45;61.41;102.65;18.14
08/11/2016;4476.89;95.92;166.7;61.52;103.65;18.01
09/11/2016;4543.48;96.27;163.9;62.52;102.5;18.075
10/11/2016;4530.95;94.6;158.95;63.81;99.11;19.7
11/11/2016;4489.27;94.56;157.15;62.84;98.4;19.525
14/11/2016;4508.55;95;157;63.1;98.54;19.575
15/11/2016;4536.53;96.84;157.9;62.58;98.06;19.17
16/11/2016;4501.14;96.76;157.3;61.88;98.81;19.2
17/11/2016;4527.77;97.83;157.55;62.16;97.7;19.105
18/11/2016;4504.35;98.63;159.4;62.46;100.6;18.355
21/11/2016;4529.58;99.55;159.35;63.85;101.35;18.155
22/11/2016;4548.35;100.6;159.9;64.26;99.69;18.12
23/11/2016;4529.21;100.75;159.7;64.02;100.35;17.9
24/11/2016;4542.56;101.4;160.2;63.87;100.55;17.775
25/11/2016;4550.27;101.3;161.85;63.78;100.5;17.715
28/11/2016;4510.39;100.7;160;63.3;100.5;17.63
29/11/2016;4551.46;101.4;161.15;64.1;102.4;18
30/11/2016;4578.34;101;161.05;64.77;103.2;17.99
01/12/2016;4560.61;100.8;158.6;65.2;102.6;17.99
02/12/2016;4528.82;101;158.85;64.91;101.6;17.62
05/12/2016;4574.32;101.25;159.1;65.48;102.9;17.66
06/12/2016;4631.94;101.75;160.8;66.1;102.1;17.9
07/12/2016;4694.72;104.8;162.15;66.58;103.5;17.835
08/12/2016;4735.48;104.85;162.6;66.47;103.3;17.735
09/12/2016;4764.07;105.55;167.2;66.54;106.05;18.885
12/12/2016;4760.77;104.85;166.25;67.09;105.25;18.495
13/12/2016;4803.87;103.6;168.05;67.51;105.8;18.55
14/12/2016;4769.24;104.8;168.25;67.39;105.9;18.08
15/12/2016;4819.23;105.1;167.85;68.85;106.7;18.2
16/12/2016;4833.27;105.1;169.1;68.61;106.05;18.18
19/12/2016;4822.77;104.7;170;67.81;107.2;18.245
20/12/2016;4849.89;106.25;170.9;68.01;107;18.375
21/12/2016;4833.82;106.05;170.55;68.06;107.45;18.325
22/12/2016;4834.63;105.85;171.5;68.07;108;17.855
23/12/2016;4839.68;106.45;172.55;67.98;108.15;17.73
26/12/2016;4839.68;106.45;172.55;67.98;108.15;17.73
27/12/2016;4848.28;106.25;172.7;68;108.8;17.855
28/12/2016;4848.01;106.35;172.4;68.28;108.75;17.905
29/12/2016;4838.47;105.4;172.6;68.15;109.05;18
30/12/2016;4862.31;105.7;173.4;68.42;109.2;18.055
02/01/2017;4882.38;106.9;173.45;68.53;110.05;18.095
03/01/2017;4899.33;106.45;170.15;68.7;109.55;18.11
04/01/2017;4899.4;104;169.85;68.51;109.05;18.21
05/01/2017;4900.64;104.65;170.3;67.76;108.65;18.24
06/01/2017;4909.84;104.75;170.25;67.7;108.3;18.33
09/01/2017;4887.57;105.75;171.35;67.61;109.1;18.275
10/01/2017;4888.23;104.5;171.05;67.33;109;18.14
11/01/2017;4888.71;105.95;171.85;67.63;107.95;18.05
12/01/2017;4863.97;104.5;170.4;67.21;104.45;17.775
13/01/2017;4922.49;105.9;171.45;67.65;103.75;18.27
16/01/2017;4882.18;104.05;170.8;67.2;104.4;17.79
17/01/2017;4859.69;104.25;169.6;67.12;103.7;17.65
18/01/2017;4853.4;103.6;169.55;67.27;102.8;17.55
19/01/2017;4841.14;103.15;170.5;63.62;103.15;17.625
20/01/2017;4850.67;102.05;170.05;64.45;102.9;17.785
23/01/2017;4821.41;100.95;171.15;65.53;103.15;17.735
24/01/2017;4830.03;101.15;171.3;64.9;103;17.9
25/01/2017;4877.67;102.4;171.55;64.92;103.65;17.51
26/01/2017;4867.24;101.65;171.3;64.48;104.4;17.455
27/01/2017;4839.98;101.7;171.3;63.63;104.25;17.29
30/01/2017;4784.64;100;171;62.81;103.2;17.2
31/01/2017;4748.9;99.38;168.35;62.7;102.35;16.94
01/02/2017;4794.58;102.45;168.9;62.73;102.15;17.095
02/02/2017;4794.29;102.15;170.6;63.14;103.4;17.02
03/02/2017;4825.42;103.4;171.05;63.51;103.35;16.98
06/02/2017;4778.08;102.2;170.2;63.05;100.75;16.95
07/02/2017;4754.47;101.35;171.5;63.34;101.35;16.94
08/02/2017;4766.6;100.1;173.35;63.47;101.85;16.945
09/02/2017;4826.24;101.5;174;63.68;101.65;17.175
10/02/2017;4828.32;101.5;170.1;63.88;102.15;17.07
13/02/2017;4888.19;104;173.7;64.32;102.6;17.265
14/02/2017;4895.82;105.75;172.55;64.2;103.25;17.13
15/02/2017;4924.86;106.35;173.8;66.05;103.75;16.99
16/02/2017;4899.46;105.9;171.85;64.9;103.65;16.98
17/02/2017;4867.58;105.35;176.1;64.38;103.75;16.97
20/02/2017;4864.99;105.35;172.65;65.24;103.8;16.835
21/02/2017;4888.76;106.95;173.45;65.17;103.3;16.945
22/02/2017;4895.88;107.55;176.5;64.73;103.5;17.02
23/02/2017;4891.29;107.75;176.9;65.99;103.3;16.99
24/02/2017;4845.24;106.55;175.55;65.5;102.75;16.32
27/02/2017;4845.18;106.1;175.3;65.77;103.05;16.515
28/02/2017;4858.58;106.05;175.55;67.16;103.55;16.655
01/03/2017;4960.83;107.3;176.6;67.93;104.55;16.73
02/03/2017;4963.8;107;176.05;68.77;105.25;16.68
03/03/2017;4995.13;106.5;176.45;68.6;105.05;16.545
06/03/2017;4972.19;106.05;176.3;69;104.65;16.565
07/03/2017;4955;106.7;175.5;68.8;103.65;16.735
08/03/2017;4960.48;106.65;175.1;69.3;104.2;16.825
09/03/2017;4981.51;105.05;176.4;69.14;104.6;17.345
10/03/2017;4993.32;106.15;177.35;69.05;104.85;17.325
13/03/2017;4999.6;107.5;176.45;68.72;105.15;17.245
14/03/2017;4974.26;107.45;177.55;68.4;104.5;17.09
15/03/2017;4985.48;107.35;177.3;67.84;104.75;17.035
16/03/2017;5013.38;107.95;177.75;67.8;104.95;16.98
17/03/2017;5029.24;108.5;177.45;68.11;105.2;17.13
20/03/2017;5012.16;109;176.9;68.2;105.15;17.17
21/03/2017;5002.43;108.55;177.4;68.15;104.5;16.98
22/03/2017;4994.7;108.75;178.3;69.19;103.85;16.93
23/03/2017;5032.76;110.7;178.5;69.86;106.6;17.175
24/03/2017;5020.9;111.85;177.85;69.6;106.95;17.165
27/03/2017;5017.43;111.05;179.5;69.65;107.45;17.295
28/03/2017;5046.2;111.7;178.7;69.76;107.9;17.41
29/03/2017;5069.04;111.05;179.8;69.86;107.5;17.675
30/03/2017;5089.64;112.3;179.05;70.04;109.1;17.63
31/03/2017;5122.51;113.85;180.15;70.03;110.25;18.225
03/04/2017;5085.91;112.85;179.5;70.69;110;17.94
04/04/2017;5101.13;113.25;180.3;70.56;110.75;18.125
05/04/2017;5091.85;112.45;178.85;70.82;111.2;18.105
06/04/2017;5121.44;112.85;179.35;71.93;111;18.075
07/04/2017;5135.28;112.85;180.7;72.83;111.55;18.075
10/04/2017;5107.45;111.65;180.9;72.85;111.35;17.97
11/04/2017;5101.86;112.4;181;73.07;111.55;17.81
12/04/2017;5101.11;111.9;181.95;73.07;112.6;17.985
13/04/2017;5071.1;111.95;181.05;72.8;113.55;18
14/04/2017;5071.1;111.95;181.05;72.8;113.55;18
17/04/2017;5071.1;111.95;181.05;72.8;113.55;18
18/04/2017;4990.25;110.1;180.1;72.73;112.75;17.655
19/04/2017;5003.73;111.4;181.4;72.65;111.65;17.47
20/04/2017;5077.91;113.25;181.75;73.66;113;17.865
21/04/2017;5059.2;116.1;180.8;73.73;112.3;17.66
24/04/2017;5268.85;118.4;185.55;75.84;116.05;18.765
25/04/2017;5277.88;118;184.65;75.77;114.75;18.67
26/04/2017;5287.88;118.8;185.35;76;114.7;18.915
27/04/2017;5271.7;118.5;185.8;76.75;115.5;18.585
28/04/2017;5267.33;119.95;182.85;76.02;116.7;18.215
01/05/2017;5267.33;119.95;182.85;76.02;116.7;18.215
02/05/2017;5304.15;119.65;184.45;77.34;117.2;17.965
03/05/2017;5301;118.5;184.55;76.96;116.5;17.92
04/05/2017;5372.42;119.7;186.75;77.83;118.15;18.3
05/05/2017;5432.4;120.75;188.55;78.13;118.55;18.745
08/05/2017;5382.95;121.2;187.9;77.9;118.55;18.7
09/05/2017;5398.01;120.9;189.5;77.71;119.45;19.025
10/05/2017;5400.46;122.25;188.95;77.49;120;18.75
11/05/2017;5383.42;121.5;189.15;75.82;119.15;18.39
12/05/2017;5405.42;121.95;190.05;77.03;119.3;19.25
15/05/2017;5417.4;120.7;189.9;77;119.35;19.25
16/05/2017;5406.1;119.95;189.95;76.91;121.05;19.155
17/05/2017;5317.89;118.8;188.15;75.37;119.5;18.895
18/05/2017;5289.73;117.4;185.6;76.35;118.3;18.77
19/05/2017;5324.4;118.8;187.1;76.36;119.15;18.94
22/05/2017;5322.88;117.6;187.5;75.95;119.3;19.045
23/05/2017;5348.16;117.35;188.7;76.17;119.35;19.39
24/05/2017;5341.34;114.95;188.25;76.11;119.5;19.145
25/05/2017;5337.16;115.8;188.7;78.47;119.6;19.24
26/05/2017;5336.64;115.4;189.1;79.57;120.85;19.58
29/05/2017;5332.47;114.5;189.4;79.59;120.1;19.515
30/05/2017;5305.94;115.1;189.6;79.15;121;19.39
31/05/2017;5283.63;112;190.45;78.8;121.45;19.305
01/06/2017;5318.67;114.2;190.95;79.91;122.15;19.685
02/06/2017;5343.41;116.55;192.9;79.78;123.25;19.92
05/06/2017;5307.89;115.05;191.2;80.07;122.75;19.9
06/06/2017;5269.22;115.75;191.25;79.66;121.85;19.885
07/06/2017;5265.53;116.15;190.25;79.23;121.15;20.315
08/06/2017;5264.24;116;188.3;78.7;121.05;20.095
09/06/2017;5299.71;118;190.05;79.2;120.45;20.05
12/06/2017;5240.59;118.3;187.5;78.06;118.7;19.635
13/06/2017;5261.74;118.35;187.35;78.29;119.45;19.745
14/06/2017;5243.29;120.5;188.1;78.02;120.05;19.85
15/06/2017;5216.88;119.6;188.3;77.86;119.45;20.145
16/06/2017;5263.31;120.9;191;80.21;120.6;20.56
19/06/2017;5310.72;120.9;190.9;80.83;120.6;20.545
20/06/2017;5293.65;119.4;191.25;81.14;120.5;20.665
21/06/2017;5274.26;119.7;190;81.48;118.55;20.57
22/06/2017;5281.93;120.25;189.6;81.92;117.2;20.575
23/06/2017;5266.12;119.15;188.1;81.82;117.15;20.595
26/06/2017;5295.75;120.9;195.35;82.01;117.95;20.435
27/06/2017;5258.58;119.35;191.2;81.37;116.9;20.23
28/06/2017;5252.9;119.4;190.2;80.91;115.85;20.3
29/06/2017;5154.35;117.25;183.45;79.84;113.85;19.675
30/06/2017;5120.68;116.4;182.4;80.24;113.2;19.49
03/07/2017;5195.72;118.55;182.95;80.99;113.55;19.72
04/07/2017;5174.9;117.25;181.35;80.89;113.45;19.57
05/07/2017;5180.1;117.9;181.5;81.89;113.6;19.615
06/07/2017;5152.4;118.45;178.55;81.05;106.75;19.46
07/07/2017;5145.16;119;179.35;81.97;104.05;19.55
10/07/2017;5165.64;119.25;180.05;82;102.95;19.76
11/07/2017;5140.6;119.15;179.1;81.51;101.45;19.835
12/07/2017;5222.13;121.2;182;83.19;103.45;20.055
13/07/2017;5235.4;122.3;183.1;83.1;101.75;19.705
14/07/2017;5235.31;122.65;184.15;83.43;101.4;19.815
17/07/2017;5230.17;122.7;184.25;83.05;101.9;19.605
18/07/2017;5173.27;119.8;183.5;81.65;100.5;19.42
19/07/2017;5216.07;121.15;185.25;82.76;102.15;19.8
20/07/2017;5199.22;119;184.6;81.5;101.8;19.88
21/07/2017;5117.66;117.35;180.9;81.05;100.4;19.585
24/07/2017;5127.7;116.5;179.7;81.03;100.75;19.75
25/07/2017;5161.08;116.4;180.2;81.67;100.25;20
26/07/2017;5190.17;115.95;180.8;82.26;101.95;20.025
27/07/2017;5186.95;115.5;181.05;81.47;101.2;20.105
28/07/2017;5131.39;114.8;176.05;80.16;100.35;19.83
31/07/2017;5093.77;114.35;175.1;79.93;99.83;19.57
01/08/2017;5127.03;114.65;175.9;80.74;100.2;20.125
02/08/2017;5107.25;114.7;174.95;79.31;98.8;20.015
03/08/2017;5130.49;116;175.1;79.6;99.08;20.115
04/08/2017;5203.44;116.7;176.55;81.77;100.15;20.26
07/08/2017;5207.89;117.35;176.05;81.75;99.79;19.985
08/08/2017;5218.89;118.65;176.5;81.63;98.88;19.925
09/08/2017;5145.7;117.65;175.6;81.42;98.53;19.35
10/08/2017;5115.23;117.7;173.7;81.25;98.32;19.24
11/08/2017;5060.92;116.1;173.6;80.24;98.02;18.975
14/08/2017;5121.67;117.15;175.15;81.85;98.88;19.21
15/08/2017;5140.25;116.75;175.3;82.09;99.32;19.165
16/08/2017;5176.61;117.75;176.4;83.27;99.59;19.175
17/08/2017;5146.85;116.8;176.3;83.65;98.78;19.07
18/08/2017;5114.15;114.6;175.4;82.99;98;18.945
21/08/2017;5087.59;113.85;175;82.78;97.84;18.72
22/08/2017;5131.86;115.8;177.15;83.74;98.72;19.07
23/08/2017;5115.39;116.05;178.25;83.43;98.04;19.075
24/08/2017;5113.13;116.25;179.9;83.35;98.06;18.945
25/08/2017;5104.33;115;178.05;83.45;97.8;19.38
28/08/2017;5079.75;116.9;177.3;82.3;97.67;18.825
29/08/2017;5031.92;114.8;176.5;80.45;97.41;18.89
30/08/2017;5056.34;114.6;176.25;81.52;97.57;19.37
31/08/2017;5085.59;114.5;177.35;81.59;98.03;19.275
01/09/2017;5123.26;115.55;177.95;82.24;98.82;20.28
04/09/2017;5103.97;115.8;177.3;81.63;101.5;20.1
05/09/2017;5086.56;116.9;176.85;81.58;99.9;20.155
06/09/2017;5101.41;116.45;177.7;81.25;99.17;20.115
07/09/2017;5114.62;116.15;178.35;81.95;100.35;19.985
08/09/2017;5113.49;116.85;178.6;81.36;100.7;19.94
11/09/2017;5176.71;118.15;180.7;83.08;102.2;20.42
12/09/2017;5209.01;119.6;179.9;83.65;102.75;20.66
13/09/2017;5217.59;117.15;180.2;83.7;101.25;21.235
14/09/2017;5225.2;116.55;179.4;85.01;99.97;21.025
15/09/2017;5213.91;120;178.9;85;100;20.98
18/09/2017;5229.32;119.25;179;85.7;102.4;20.895
19/09/2017;5237.44;120.85;177.5;85.38;101.2;21.17
20/09/2017;5241.66;121.2;178.3;84.83;102.15;21.02
21/09/2017;5267.29;123.75;176.6;85;102;20.93
22/09/2017;5281.29;124.15;180.95;84.98;103.5;20.745
25/09/2017;5267.13;124.45;181.85;85.09;104.15;20.755
26/09/2017;5268.76;125.35;181.05;85.11;104.35;20.725
27/09/2017;5281.96;124.15;178;85.08;104.6;20.785
28/09/2017;5293.77;122.5;177.9;85.79;104.8;20.815
29/09/2017;5329.81;123.5;179.9;86.44;105.5;21.42
02/10/2017;5350.44;122.5;181.25;87.04;105.5;21.535
03/10/2017;5367.41;121.95;181.9;87.19;105.35;21.4
04/10/2017;5363.23;122.55;181.25;87.04;105.75;21.23
05/10/2017;5379.21;122.35;182.75;87.18;104.85;21.11
06/10/2017;5359.9;121.8;180.75;86.93;103.95;21.16
09/10/2017;5365.83;121.9;182.2;86.65;103.55;21.28
10/10/2017;5363.65;122.7;184.4;86.51;102.95;21.33
11/10/2017;5362.41;122.65;185.5;85.62;103.05;21.27
12/10/2017;5360.81;122.3;187.8;85.96;103.1;21.445
13/10/2017;5351.74;122.3;188.5;85.83;104.45;21.255
16/10/2017;5362.88;121.3;189.3;85.59;104.1;21.2
17/10/2017;5361.37;121.3;188.2;85.71;104.65;21.22
18/10/2017;5383.81;121.85;189.5;86.1;106.05;21.29
19/10/2017;5368.29;119.95;186.9;85.51;105;21.28
20/10/2017;5372.38;121.1;185.55;86.34;104.3;20.815
23/10/2017;5386.81;121.9;185.35;87.11;103.8;20.48
24/10/2017;5394.8;122.65;184.3;87.34;104.15;20.49
25/10/2017;5374.89;123.55;182.9;87.73;105.85;20.495
26/10/2017;5455.4;125.9;187.9;89.84;105.75;20.695
27/10/2017;5494.13;126.7;190.2;91.22;108.6;20.555
30/10/2017;5493.63;124.7;190;88.75;108.5;21.02
31/10/2017;5503.29;124.2;191.05;90.43;109.25;21.325
01/11/2017;5514.29;125.65;193.6;90.25;108.1;21.72
02/11/2017;5510.5;126.9;192.45;90.3;108.85;21.695
03/11/2017;5517.97;127.2;192.6;91.34;109.8;21.74
06/11/2017;5507.25;126.6;192.1;90.56;109.45;21.605
07/11/2017;5480.64;126.05;189.55;90;108.8;21.4
08/11/2017;5471.43;123.85;189.7;88.56;109.7;21.185
09/11/2017;5407.75;122.25;188.1;86.91;107.3;20.945
10/11/2017;5380.72;120;186.2;87;106.35;20.875
13/11/2017;5341.63;119;185.4;86.65;106.3;20.77
14/11/2017;5315.58;118.65;184.1;87.84;106.1;21.625
15/11/2017;5301.25;117.8;184.25;87.98;105.85;21.11
16/11/2017;5336.39;118.35;186.15;87.95;103.9;21.66
17/11/2017;5319.17;117.45;185.4;87.21;105.4;22.61
20/11/2017;5340.45;118.3;186.7;86.9;106.35;22.86
21/11/2017;5366.15;118.3;187;87.12;107.95;23.15
22/11/2017;5352.76;116.7;186;86.93;106.05;23.09
23/11/2017;5379.54;117.55;186.7;87;105.75;23.23
24/11/2017;5390.46;117.85;187.2;86.8;106.25;23.275
27/11/2017;5360.09;117.8;185.85;86.99;107.85;22.99
28/11/2017;5390.48;121.35;187.1;88.91;109.25;22.835
29/11/2017;5398.05;122.3;186.95;90.43;109.7;22.71
30/11/2017;5372.79;121.85;185.8;89.53;109.75;22.365
01/12/2017;5316.89;121.3;184.6;87.75;109.3;22.05
04/12/2017;5389.29;124;187.25;89.13;112.25;22.095
05/12/2017;5375.53;123.25;188.5;88.95;111.6;22.095
06/12/2017;5374.35;124.05;187.9;88.8;111.3;22.06
07/12/2017;5383.86;124.6;188.8;89.52;111.55;22
08/12/2017;5399.09;124.65;188.4;89.07;112.4;22.195
11/12/2017;5386.83;122.45;188.35;87.9;111.4;22.8
12/12/2017;5427.19;122.6;189.65;88.15;111.75;22.9
13/12/2017;5399.45;122.2;188.1;87.61;112.35;22.7
14/12/2017;5357.14;120.8;186.45;85.83;111.35;22.3
15/12/2017;5349.3;120.6;187.25;86.11;111.15;22.42
18/12/2017;5420.58;122.2;190.4;88.08;112.1;22.685
19/12/2017;5382.91;122.35;188.85;88.1;114.05;22.74
20/12/2017;5352.77;122.4;186.85;87.84;113.3;22.705
21/12/2017;5385.97;122.25;188.1;88.5;113.6;22.955
22/12/2017;5364.72;121.85;186.8;88.05;112.1;22.765
25/12/2017;5364.72;121.85;186.8;88.05;112.1;22.765
26/12/2017;5364.72;121.85;186.8;88.05;112.1;22.765
27/12/2017;5368.84;121.7;187.6;87.83;112.3;22.75
28/12/2017;5339.42;121;185.75;86.54;111.8;22.6
29/12/2017;5312.56;119.55;184.95;85.91;112.05;22.42
01/01/2018;5312.56;119.55;184.95;85.91;112.05;22.42
02/01/2018;5288.6;120.05;182.15;85.2;111.75;22.51
03/01/2018;5331.28;121.4;182.85;85.62;111.35;23
04/01/2018;5413.69;123.45;184.5;88.68;111.55;23.22
05/01/2018;5470.75;125.95;186.9;89.2;112.55;23.55
08/01/2018;5487.42;127.3;186.75;89.04;112.05;23.82
09/01/2018;5523.94;129.8;188.3;89.7;109.75;24.8
10/01/2018;5504.68;128.85;186.9;89.58;110.35;24.84
11/01/2018;5488.55;128.45;184.65;90;104.7;24.29
12/01/2018;5517.06;128.85;184.05;90.48;106.65;23.38
15/01/2018;5509.69;128;184.45;89.9;107.75;24.01
16/01/2018;5513.82;130.15;184.05;90.64;108.75;23.8
17/01/2018;5493.99;129.7;184.4;90.1;108.95;23.55
18/01/2018;5494.83;127.9;183.4;91.18;109.45;23.26
19/01/2018;5526.51;129.5;185.8;91.26;109.7;23.64
22/01/2018;5541.99;128.55;185.55;90.8;107.5;23.95
23/01/2018;5535.26;127.2;186.25;90.5;108;23.72
24/01/2018;5495.16;126.6;184.1;90.02;105.65;23.59
25/01/2018;5481.21;126.65;181.8;89.5;104.8;23.22
26/01/2018;5529.15;129.5;182.6;90.04;105.35;23.25
29/01/2018;5521.59;129.25;182.4;90.24;104.7;23.28
30/01/2018;5473.78;128.55;182.2;89.78;103.75;23.39
31/01/2018;5481.93;128.8;183.1;90.94;103.35;23.63
01/02/2018;5454.55;127.9;181.3;89.4;101.5;23.42
02/02/2018;5364.98;125.5;180.65;86.74;99.02;22.66
05/02/2018;5285.83;123.3;177;85.26;98.18;22.21
06/02/2018;5161.81;123.45;171.95;85.34;97.7;21.94
07/02/2018;5255.9;126.55;175.6;86.88;99.12;22.64
08/02/2018;5151.68;123.5;171.8;84.1;98.68;21.81
09/02/2018;5079.21;122.05;172.35;83.1;98.34;21.29
12/02/2018;5140.06;125.3;176.4;84.1;99.82;21.68
13/02/2018;5109.24;122.7;175;84.5;99.04;21.46
14/02/2018;5165.26;124.25;175.3;86.3;99.4;21.87
15/02/2018;5222.52;123.15;174.7;87.82;99.64;22.2
16/02/2018;5281.58;126.2;176.8;89.1;100.8;20.86
19/02/2018;5256.18;124.55;175.5;89.12;99.78;20.97
20/02/2018;5289.86;126.3;175.6;89.86;99.3;21.3
21/02/2018;5302.17;127.65;174.4;90.3;100.3;20.94
22/02/2018;5309.23;125.95;175.45;90.1;100.1;20.96
23/02/2018;5317.37;125.3;178.7;90.3;99.68;20.9
26/02/2018;5344.26;126.35;180.5;89.9;99.76;21.05
27/02/2018;5343.93;126.4;177.5;91.36;99.6;21.11
28/02/2018;5320.49;126.7;177.05;90.9;101.1;21.25
01/03/2018;5262.56;124.25;173.3;88.96;99.96;20.71
02/03/2018;5136.58;122.05;171.1;84.84;99.28;20.35
05/03/2018;5167.23;122.65;174.95;85.34;100.2;20.53
06/03/2018;5170.23;122.1;174.2;85.32;100.1;20.57
07/03/2018;5187.83;122.55;175.55;86.18;100.15;20.75
08/03/2018;5254.1;125.65;180.4;88.08;100.95;20.99
09/03/2018;5274.4;124.85;181.65;88.76;101.55;21.27
12/03/2018;5276.71;125.25;181.8;88.64;101.55;21.74
13/03/2018;5242.79;125.7;179.85;88.5;100.8;21.48
14/03/2018;5233.36;126.15;179.9;87.72;100.5;21.21
15/03/2018;5267.26;127.05;179.75;88.6;99.28;21.78
16/03/2018;5282.75;127.1;180.05;87.98;98.9;21.72
19/03/2018;5222.84;124.9;181.1;86.7;99;21.45
20/03/2018;5252.43;126.35;181.65;87.8;99;21.4
21/03/2018;5239.74;126.35;180.35;86.38;100;21.55
22/03/2018;5167.21;123.05;179.55;84.96;99;21.14
23/03/2018;5095.22;119.1;175.95;82.96;98.04;21.05
26/03/2018;5066.28;118.1;174.7;82;97.08;21
27/03/2018;5115.74;118.3;175.45;84.14;97.96;21
28/03/2018;5130.44;117.35;182.05;84.54;97.14;20.92
29/03/2018;5167.3;119.9;183.35;85.98;81.9;21
30/03/2018;5167.3;119.9;183.35;85.98;81.9;21
02/04/2018;5167.3;119.9;183.35;85.98;81.9;21
03/04/2018;5152.12;118.3;183.4;85.6;78.18;20.9
04/04/2018;5141.8;118.4;186.75;83.6;78.1;20.8
05/04/2018;5276.67;119.3;190.5;87.44;79.36;21.54
06/04/2018;5258.24;119.4;190.25;87.7;79.68;21.38
09/04/2018;5263.39;119.05;190.25;88.84;79.32;21.38
10/04/2018;5307.56;121.65;191.6;88.62;79.42;21.44
11/04/2018;5277.94;120;190.65;88;78.3;21.15
12/04/2018;5309.22;120.55;190.7;88.38;78.12;21.37
13/04/2018;5315.02;119.6;191.15;88.66;78.78;21.2
16/04/2018;5312.96;118.45;191.55;88.34;78.5;21.2
17/04/2018;5353.54;120.4;193.75;89.5;79.62;20.9
18/04/2018;5380.17;117.15;191.55;89.94;79.88;20.9
